review_id,rating,review_text,review_date,reviewer_name,branch_name,category,sentiment_manual
268,4,Crowded but food quality is really good.,11/25/2024,Kiran,"Bloomsbury's, Kakkanad",,
269,1,One of the best cafés in Kochi. Highly recommended!,6/5/2024,Merin,"Kashi Art Café, Fort Kochi",,
270,2,Perfect spot for brunch. Peaceful and aesthetic.,2/18/2025,Sandeep,"ChaiCofi, Kochi",,
271,3,Not worth the hype. Staff seemed uninterested.,2/12/2024,Anu,"French Toast, Panampilly",,
272,4,Loved the desserts here! Coffee was perfect.,12/18/2024,Tina,"Kashi Art Café, Fort Kochi",,
273,4,Perfect spot for brunch. Peaceful and aesthetic.,3/15/2025,Harish,"Kashi Art Café, Fort Kochi",,
274,5,Amazing place to chill. Strong coffee and good music.,3/4/2025,Deepa,"ChaiCofi, Kochi",,
275,4,Amazing place to chill. Strong coffee and good music.,5/12/2024,Kiran,"Kashi Art Café, Fort Kochi",,
276,3,Not worth the hype. Staff seemed uninterested.,2/7/2024,Gokul,"Kashi Art Café, Fort Kochi",,
277,1,Loved the desserts here! Coffee was perfect.,2/10/2025,Deepa,"Bloomsbury's, Kakkanad",,
278,2,Small portions. Price doesn’t match quality.,3/18/2025,Adarsh,"Bloomsbury's, Kakkanad",,
279,5,Service was slow and the food was cold when served.,2/1/2024,Vishnu,"French Toast, Panampilly",,
280,2,Perfect spot for brunch. Peaceful and aesthetic.,10/9/2024,Merin,"French Toast, Panampilly",,
281,4,Amazing place to chill. Strong coffee and good music.,4/28/2024,Priya,"Bloomsbury's, Kakkanad",,
282,3,Amazing place to chill. Strong coffee and good music.,3/9/2024,Manu,"ChaiCofi, Kochi",,
283,4,Service was slow and the food was cold when served.,9/19/2024,Anjana,"French Toast, Panampilly",,
284,5,Service was slow and the food was cold when served.,10/26/2024,Sandeep,"ChaiCofi, Kochi",,
285,4,Perfect spot for brunch. Peaceful and aesthetic.,12/30/2024,Joel,"ChaiCofi, Kochi",,
286,5,Not worth the hype. Staff seemed uninterested.,2/5/2024,Sandeep,"French Toast, Panampilly",,
287,5,Not worth the hype. Staff seemed uninterested.,3/26/2024,Saniya,"ChaiCofi, Kochi",,
288,3,Amazing place to chill. Strong coffee and good music.,11/8/2024,Manu,"ChaiCofi, Kochi",,
289,1,Small portions. Price doesn’t match quality.,3/19/2024,Ritu,"ChaiCofi, Kochi",,
290,3,Crowded but food quality is really good.,9/12/2024,Joel,"ChaiCofi, Kochi",,
291,1,Not worth the hype. Staff seemed uninterested.,4/3/2024,Deepa,"French Toast, Panampilly",,
292,4,Small portions. Price doesn’t match quality.,11/14/2024,Anjana,"ChaiCofi, Kochi",,
293,4,Great food and lovely ambience. Service was quick.,1/19/2024,Ramesh,"Kashi Art Café, Fort Kochi",,
294,4,Amazing place to chill. Strong coffee and good music.,9/26/2024,Lekshmi,"Kashi Art Café, Fort Kochi",,
295,1,Service was slow and the food was cold when served.,12/12/2024,Sandeep,"French Toast, Panampilly",,
296,1,Not worth the hype. Staff seemed uninterested.,8/12/2024,Joseph,"Kashi Art Café, Fort Kochi",,
297,3,Perfect spot for brunch. Peaceful and aesthetic.,4/5/2024,Nikhil,"Kashi Art Café, Fort Kochi",,
298,4,Not worth the hype. Staff seemed uninterested.,6/1/2024,Adarsh,"Kashi Art Café, Fort Kochi",,
299,3,One of the best cafés in Kochi. Highly recommended!,12/21/2024,Nikhil,"Bloomsbury's, Kakkanad",,
300,2,Small portions. Price doesn’t match quality.,6/7/2024,Tina,"French Toast, Panampilly",,
301,3,Loved the desserts here! Coffee was perfect.,3/6/2024,Joel,"Bloomsbury's, Kakkanad",,
302,5,Great food and lovely ambience. Service was quick.,3/27/2024,Anjana,"French Toast, Panampilly",,
303,5,Very average experience. Overpriced for the portion size.,1/18/2024,Priya,"ChaiCofi, Kochi",,
304,1,Amazing place to chill. Strong coffee and good music.,3/4/2024,Manu,"Kashi Art Café, Fort Kochi",,
305,5,One of the best cafés in Kochi. Highly recommended!,2/23/2025,Anu,"French Toast, Panampilly",,
306,3,Not worth the hype. Staff seemed uninterested.,3/15/2024,Merin,"Bloomsbury's, Kakkanad",,
307,3,Service was slow and the food was cold when served.,2/26/2025,Rohit,"Bloomsbury's, Kakkanad",,
308,5,Perfect spot for brunch. Peaceful and aesthetic.,2/5/2024,Lekshmi,"Kashi Art Café, Fort Kochi",,
309,5,Perfect spot for brunch. Peaceful and aesthetic.,10/23/2024,Adarsh,"French Toast, Panampilly",,
310,5,One of the best cafés in Kochi. Highly recommended!,9/5/2024,Deepa,"ChaiCofi, Kochi",,
311,2,Perfect spot for brunch. Peaceful and aesthetic.,2/4/2024,Kiran,"Bloomsbury's, Kakkanad",,
312,2,Loved the desserts here! Coffee was perfect.,9/5/2024,Fathima,"French Toast, Panampilly",,
313,4,Small portions. Price doesn’t match quality.,9/17/2024,Naveen,"Kashi Art Café, Fort Kochi",,
314,1,Very average experience. Overpriced for the portion size.,11/28/2024,Lekshmi,"Kashi Art Café, Fort Kochi",,
315,3,Service was slow and the food was cold when served.,9/24/2024,Kiran,"Bloomsbury's, Kakkanad",,
316,5,Crowded but food quality is really good.,3/28/2024,Tina,"Kashi Art Café, Fort Kochi",,
317,4,Crowded but food quality is really good.,4/15/2024,Rahul,"French Toast, Panampilly",,
318,5,One of the best cafés in Kochi. Highly recommended!,4/7/2024,Gayathri,"Bloomsbury's, Kakkanad",,
319,1,Very average experience. Overpriced for the portion size.,10/1/2024,Joel,"ChaiCofi, Kochi",,
320,5,Loved the desserts here! Coffee was perfect.,6/21/2024,Priya,"ChaiCofi, Kochi",,
321,4,Crowded but food quality is really good.,12/15/2024,Tina,"French Toast, Panampilly",,
322,1,Small portions. Price doesn’t match quality.,12/3/2024,Sandeep,"Kashi Art Café, Fort Kochi",,
323,2,Perfect spot for brunch. Peaceful and aesthetic.,8/22/2024,Merin,"Bloomsbury's, Kakkanad",,
324,4,Perfect spot for brunch. Peaceful and aesthetic.,10/20/2024,Rahul,"ChaiCofi, Kochi",,
325,5,Loved the desserts here! Coffee was perfect.,8/19/2024,Rahul,"French Toast, Panampilly",,
326,3,Service was slow and the food was cold when served.,1/30/2024,Anjana,"ChaiCofi, Kochi",,
327,4,Very average experience. Overpriced for the portion size.,3/25/2025,Gokul,"Kashi Art Café, Fort Kochi",,
328,2,Small portions. Price doesn’t match quality.,3/22/2025,Anjana,"Kashi Art Café, Fort Kochi",,
329,5,Very average experience. Overpriced for the portion size.,3/21/2024,Merin,"Kashi Art Café, Fort Kochi",,
330,1,Small portions. Price doesn’t match quality.,6/14/2024,Saniya,"Kashi Art Café, Fort Kochi",,
331,1,Service was slow and the food was cold when served.,3/15/2025,Gayathri,"ChaiCofi, Kochi",,
332,4,Amazing place to chill. Strong coffee and good music.,4/21/2024,Nikhil,"Bloomsbury's, Kakkanad",,
333,2,Great food and lovely ambience. Service was quick.,2/13/2025,Anjana,"Kashi Art Café, Fort Kochi",,
334,4,One of the best cafés in Kochi. Highly recommended!,6/19/2024,Kiran,"Kashi Art Café, Fort Kochi",,
335,2,Very average experience. Overpriced for the portion size.,1/3/2024,Sneha,"Bloomsbury's, Kakkanad",,
336,1,Crowded but food quality is really good.,2/2/2025,Harish,"Bloomsbury's, Kakkanad",,
337,3,Crowded but food quality is really good.,8/13/2024,Fathima,"Bloomsbury's, Kakkanad",,
338,1,Small portions. Price doesn’t match quality.,3/20/2025,Ramesh,"French Toast, Panampilly",,
339,5,Loved the desserts here! Coffee was perfect.,8/1/2024,Anu,"ChaiCofi, Kochi",,
340,1,Great food and lovely ambience. Service was quick.,2/15/2024,Ramesh,"Kashi Art Café, Fort Kochi",,
341,2,Amazing place to chill. Strong coffee and good music.,1/20/2024,Deepa,"Kashi Art Café, Fort Kochi",,
342,4,Amazing place to chill. Strong coffee and good music.,12/12/2024,Kiran,"Bloomsbury's, Kakkanad",,
343,4,Very average experience. Overpriced for the portion size.,4/8/2024,Alina,"Kashi Art Café, Fort Kochi",,
344,5,Loved the desserts here! Coffee was perfect.,7/19/2024,Vishnu,"ChaiCofi, Kochi",,
345,2,Very average experience. Overpriced for the portion size.,4/23/2024,Alina,"ChaiCofi, Kochi",,
346,5,Very average experience. Overpriced for the portion size.,9/30/2024,Adarsh,"French Toast, Panampilly",,
347,4,Amazing place to chill. Strong coffee and good music.,11/26/2024,Alina,"Bloomsbury's, Kakkanad",,
348,3,One of the best cafés in Kochi. Highly recommended!,1/11/2024,Joel,"Kashi Art Café, Fort Kochi",,
349,4,Service was slow and the food was cold when served.,2/25/2024,Arjun,"ChaiCofi, Kochi",,
350,4,Perfect spot for brunch. Peaceful and aesthetic.,5/15/2024,Vishnu,"Bloomsbury's, Kakkanad",,
351,5,Very average experience. Overpriced for the portion size.,1/24/2024,Alina,"French Toast, Panampilly",,
352,5,Not worth the hype. Staff seemed uninterested.,11/21/2024,Fathima,"Bloomsbury's, Kakkanad",,
353,5,Crowded but food quality is really good.,8/29/2024,Akshay,"Kashi Art Café, Fort Kochi",,
354,3,Crowded but food quality is really good.,6/16/2024,Naveen,"Kashi Art Café, Fort Kochi",,
355,1,One of the best cafés in Kochi. Highly recommended!,6/26/2024,Priya,"ChaiCofi, Kochi",,
356,1,Very average experience. Overpriced for the portion size.,12/29/2024,Manu,"Bloomsbury's, Kakkanad",,
357,5,Crowded but food quality is really good.,3/26/2024,Lekshmi,"Bloomsbury's, Kakkanad",,
358,1,Loved the desserts here! Coffee was perfect.,2/20/2025,Manu,"Bloomsbury's, Kakkanad",,
359,5,Not worth the hype. Staff seemed uninterested.,8/3/2024,Joel,"ChaiCofi, Kochi",,
360,3,Loved the desserts here! Coffee was perfect.,2/12/2024,Ritu,"ChaiCofi, Kochi",,
361,1,One of the best cafés in Kochi. Highly recommended!,8/29/2024,Arjun,"Bloomsbury's, Kakkanad",,
362,5,One of the best cafés in Kochi. Highly recommended!,6/25/2024,Rohit,"Kashi Art Café, Fort Kochi",,
363,3,Not worth the hype. Staff seemed uninterested.,7/3/2024,Saniya,"French Toast, Panampilly",,
364,2,Very average experience. Overpriced for the portion size.,4/21/2024,Naveen,"ChaiCofi, Kochi",,
365,2,Perfect spot for brunch. Peaceful and aesthetic.,4/1/2024,Joseph,"ChaiCofi, Kochi",,
366,3,Very average experience. Overpriced for the portion size.,3/14/2025,Harish,"Bloomsbury's, Kakkanad",,
367,2,Amazing place to chill. Strong coffee and good music.,6/19/2024,Fathima,"French Toast, Panampilly",,
368,4,Very average experience. Overpriced for the portion size.,4/11/2024,Lekshmi,"ChaiCofi, Kochi",,
369,3,Perfect spot for brunch. Peaceful and aesthetic.,2/18/2025,Naveen,"ChaiCofi, Kochi",,
370,3,Crowded but food quality is really good.,7/18/2024,Mariya,"French Toast, Panampilly",,
371,5,Very average experience. Overpriced for the portion size.,12/25/2024,Joseph,"French Toast, Panampilly",,
372,2,Very average experience. Overpriced for the portion size.,2/9/2025,Naveen,"Kashi Art Café, Fort Kochi",,
373,4,Small portions. Price doesn’t match quality.,11/4/2024,Alina,"ChaiCofi, Kochi",,
374,2,Perfect spot for brunch. Peaceful and aesthetic.,2/5/2024,Naveen,"ChaiCofi, Kochi",,
375,1,Small portions. Price doesn’t match quality.,11/19/2024,Joel,"ChaiCofi, Kochi",,
376,4,Not worth the hype. Staff seemed uninterested.,1/1/2025,Sneha,"French Toast, Panampilly",,
377,4,One of the best cafés in Kochi. Highly recommended!,4/5/2024,Anu,"Bloomsbury's, Kakkanad",,
378,5,Amazing place to chill. Strong coffee and good music.,4/15/2024,Rahul,"French Toast, Panampilly",,
379,3,Very average experience. Overpriced for the portion size.,1/17/2025,Anu,"Bloomsbury's, Kakkanad",,
380,2,Great food and lovely ambience. Service was quick.,7/22/2024,Kiran,"Bloomsbury's, Kakkanad",,
381,1,One of the best cafés in Kochi. Highly recommended!,2/5/2025,Harish,"Bloomsbury's, Kakkanad",,
382,3,Small portions. Price doesn’t match quality.,8/14/2024,Joel,"French Toast, Panampilly",,
383,4,Not worth the hype. Staff seemed uninterested.,2/6/2024,Alina,"Kashi Art Café, Fort Kochi",,
384,1,One of the best cafés in Kochi. Highly recommended!,9/5/2024,Adarsh,"ChaiCofi, Kochi",,
385,5,One of the best cafés in Kochi. Highly recommended!,8/14/2024,Gokul,"Kashi Art Café, Fort Kochi",,
386,3,Great food and lovely ambience. Service was quick.,2/28/2024,Mariya,"Bloomsbury's, Kakkanad",,
387,2,Great food and lovely ambience. Service was quick.,1/17/2024,Kiran,"Bloomsbury's, Kakkanad",,
388,1,Not worth the hype. Staff seemed uninterested.,12/17/2024,Tina,"Kashi Art Café, Fort Kochi",,
389,4,Great food and lovely ambience. Service was quick.,6/12/2024,Rahul,"Bloomsbury's, Kakkanad",,
390,2,Crowded but food quality is really good.,11/11/2024,Kiran,"ChaiCofi, Kochi",,
391,1,Not worth the hype. Staff seemed uninterested.,5/26/2024,Ritu,"French Toast, Panampilly",,
392,2,Great food and lovely ambience. Service was quick.,7/14/2024,Joel,"French Toast, Panampilly",,
393,1,Not worth the hype. Staff seemed uninterested.,1/22/2024,Anu,"Kashi Art Café, Fort Kochi",,
394,1,Great food and lovely ambience. Service was quick.,1/25/2025,Kiran,"French Toast, Panampilly",,
395,3,Very average experience. Overpriced for the portion size.,10/29/2024,Sandeep,"French Toast, Panampilly",,
396,4,Great food and lovely ambience. Service was quick.,1/1/2025,Anu,"Bloomsbury's, Kakkanad",,
397,2,Great food and lovely ambience. Service was quick.,8/5/2024,Ramesh,"French Toast, Panampilly",,
398,4,Perfect spot for brunch. Peaceful and aesthetic.,7/30/2024,Rahul,"French Toast, Panampilly",,
399,5,Small portions. Price doesn’t match quality.,6/5/2024,Gayathri,"Kashi Art Café, Fort Kochi",,
400,5,One of the best cafés in Kochi. Highly recommended!,5/8/2024,Merin,"ChaiCofi, Kochi",,
401,4,Great food and lovely ambience. Service was quick.,2/4/2025,Anu,"ChaiCofi, Kochi",,
402,4,Loved the desserts here! Coffee was perfect.,12/6/2024,Sneha,"Bloomsbury's, Kakkanad",,
403,4,Loved the desserts here! Coffee was perfect.,3/1/2024,Lekshmi,"ChaiCofi, Kochi",,
404,3,Small portions. Price doesn’t match quality.,4/12/2024,Rahul,"Bloomsbury's, Kakkanad",,
405,5,Perfect spot for brunch. Peaceful and aesthetic.,6/6/2024,Joel,"Kashi Art Café, Fort Kochi",,
406,1,Amazing place to chill. Strong coffee and good music.,1/21/2024,Sandeep,"French Toast, Panampilly",,
407,1,One of the best cafés in Kochi. Highly recommended!,4/5/2024,Rahul,"ChaiCofi, Kochi",,
408,4,Great food and lovely ambience. Service was quick.,1/24/2024,Vishnu,"Kashi Art Café, Fort Kochi",,
409,5,One of the best cafés in Kochi. Highly recommended!,12/29/2024,Gayathri,"French Toast, Panampilly",,
410,2,Great food and lovely ambience. Service was quick.,3/24/2025,Tina,"French Toast, Panampilly",,
411,1,Amazing place to chill. Strong coffee and good music.,1/14/2025,Harish,"ChaiCofi, Kochi",,
412,5,Perfect spot for brunch. Peaceful and aesthetic.,3/22/2024,Priya,"Kashi Art Café, Fort Kochi",,
413,3,Perfect spot for brunch. Peaceful and aesthetic.,1/7/2024,Ritu,"French Toast, Panampilly",,
414,2,Amazing place to chill. Strong coffee and good music.,11/19/2024,Kiran,"French Toast, Panampilly",,
415,5,One of the best cafés in Kochi. Highly recommended!,2/16/2025,Rahul,"Bloomsbury's, Kakkanad",,
416,2,Very average experience. Overpriced for the portion size.,9/24/2024,Merin,"Bloomsbury's, Kakkanad",,
417,2,Great food and lovely ambience. Service was quick.,3/20/2024,Lekshmi,"ChaiCofi, Kochi",,
418,1,Crowded but food quality is really good.,3/16/2025,Priya,"French Toast, Panampilly",,
419,1,Perfect spot for brunch. Peaceful and aesthetic.,10/13/2024,Adarsh,"Bloomsbury's, Kakkanad",,
420,3,Not worth the hype. Staff seemed uninterested.,12/14/2024,Harish,"French Toast, Panampilly",,
421,5,One of the best cafés in Kochi. Highly recommended!,4/3/2024,Nikhil,"Kashi Art Café, Fort Kochi",,
422,1,Small portions. Price doesn’t match quality.,9/14/2024,Sneha,"French Toast, Panampilly",,
423,4,Not worth the hype. Staff seemed uninterested.,11/10/2024,Merin,"ChaiCofi, Kochi",,
424,5,Crowded but food quality is really good.,2/3/2025,Fathima,"French Toast, Panampilly",,
425,3,Service was slow and the food was cold when served.,1/28/2024,Priya,"ChaiCofi, Kochi",,
426,2,Amazing place to chill. Strong coffee and good music.,1/19/2024,Sandeep,"French Toast, Panampilly",,
427,1,Service was slow and the food was cold when served.,4/14/2024,Gokul,"Kashi Art Café, Fort Kochi",,
428,5,Great food and lovely ambience. Service was quick.,3/15/2024,Gayathri,"Kashi Art Café, Fort Kochi",,
429,5,Perfect spot for brunch. Peaceful and aesthetic.,7/3/2024,Manu,"French Toast, Panampilly",,
430,3,Great food and lovely ambience. Service was quick.,8/11/2024,Fathima,"ChaiCofi, Kochi",,
431,1,Small portions. Price doesn’t match quality.,1/17/2025,Joseph,"Bloomsbury's, Kakkanad",,
432,5,Perfect spot for brunch. Peaceful and aesthetic.,10/26/2024,Nikhil,"Kashi Art Café, Fort Kochi",,
433,2,One of the best cafés in Kochi. Highly recommended!,4/28/2024,Kiran,"Kashi Art Café, Fort Kochi",,
434,4,Perfect spot for brunch. Peaceful and aesthetic.,12/28/2024,Vishnu,"French Toast, Panampilly",,
435,1,Loved the desserts here! Coffee was perfect.,7/29/2024,Manu,"Kashi Art Café, Fort Kochi",,
436,4,Service was slow and the food was cold when served.,9/23/2024,Anjana,"Kashi Art Café, Fort Kochi",,
437,3,Crowded but food quality is really good.,6/14/2024,Saniya,"Bloomsbury's, Kakkanad",,
438,5,Crowded but food quality is really good.,6/8/2024,Anjana,"Kashi Art Café, Fort Kochi",,
439,5,Perfect spot for brunch. Peaceful and aesthetic.,3/5/2025,Priya,"French Toast, Panampilly",,
440,2,Service was slow and the food was cold when served.,10/22/2024,Deepa,"Bloomsbury's, Kakkanad",,
441,4,Small portions. Price doesn’t match quality.,8/26/2024,Nikhil,"Bloomsbury's, Kakkanad",,
442,4,Very average experience. Overpriced for the portion size.,11/29/2024,Fathima,"French Toast, Panampilly",,
443,1,Very average experience. Overpriced for the portion size.,1/3/2025,Ritu,"ChaiCofi, Kochi",,
444,5,Very average experience. Overpriced for the portion size.,9/5/2024,Adarsh,"Bloomsbury's, Kakkanad",,
445,4,Very average experience. Overpriced for the portion size.,8/14/2024,Sneha,"French Toast, Panampilly",,
446,4,Service was slow and the food was cold when served.,4/25/2024,Fathima,"Kashi Art Café, Fort Kochi",,
447,3,Crowded but food quality is really good.,11/30/2024,Lekshmi,"Bloomsbury's, Kakkanad",,
448,1,Amazing place to chill. Strong coffee and good music.,8/15/2024,Priya,"Kashi Art Café, Fort Kochi",,
449,5,Very average experience. Overpriced for the portion size.,12/15/2024,Sneha,"French Toast, Panampilly",,
